iter	Accuracy	MultiClass
3511	1	0.0034530817
3512	1	0.003452082268
3513	1	0.003450606656
3514	1	0.00344958338
3515	1	0.003448722148
3516	1	0.003447379156
3517	1	0.003446465691
3518	1	0.003444323575
3519	1	0.003442730058
3520	1	0.003441383633
3521	1	0.003439612596
3522	1	0.003438110383
3523	1	0.003436850797
3524	1	0.003435404625
3525	1	0.003434438189
3526	1	0.0034331367
3527	1	0.003431933226
3528	1	0.00343181736
3529	1	0.003430839975
3530	1	0.003430283456
3531	1	0.00342906264
3532	1	0.00342790561
3533	1	0.003427370212
3534	1	0.003426302853
3535	1	0.003425454527
3536	1	0.003424876151
3537	1	0.003423831157
3538	1	0.00342228363
3539	1	0.003420802387
3540	1	0.00341943278
3541	1	0.00341787132
3542	1	0.003416544531
3543	1	0.003414715825
3544	1	0.003413835902
3545	1	0.003412645271
3546	1	0.003409986269
3547	1	0.003408705704
3548	1	0.003407955349
3549	1	0.00340679392
3550	1	0.00340557348
3551	1	0.003404224616
3552	1	0.003402939241
3553	1	0.003402105292
3554	1	0.003399804101
3555	1	0.003399030788
3556	1	0.003398061997
3557	1	0.003397924798
3558	1	0.003397148406
3559	1	0.00339614938
3560	1	0.00339581488
3561	1	0.003394847893
3562	1	0.003394177507
3563	1	0.00339382865
3564	1	0.00339301704
3565	1	0.003391288935
3566	1	0.003390026767
3567	1	0.003389040564
3568	1	0.003388938742
3569	1	0.0033879799
3570	1	0.003387075626
3571	1	0.003385568325
3572	1	0.00338457579
3573	1	0.003384087106
3574	1	0.003382688418
3575	1	0.003381331119
3576	1	0.003380382028
3577	1	0.003379320521
3578	1	0.003377896706
3579	1	0.003377226689
3580	1	0.003376410577
3581	1	0.003375680387
3582	1	0.003373972706
3583	1	0.003372701441
3584	1	0.003372050604
3585	1	0.003370871353
3586	1	0.003369251477
3587	1	0.003367830083
3588	1	0.003366997883
3589	1	0.003365750363
3590	1	0.003364633269
3591	1	0.003363977516
3592	1	0.003361682352
3593	1	0.003361044289
3594	1	0.003359964868
3595	1	0.003359053482
3596	1	0.003357999953
3597	1	0.003356815667
3598	1	0.0033554271
3599	1	0.003354287833
3600	1	0.003353370896
3601	1	0.003352241741
3602	1	0.003351645165
3603	1	0.003349602628
3604	1	0.003348825253
3605	1	0.003347389736
3606	1	0.003346222993
3607	1	0.00334530029
3608	1	0.00334433806
3609	1	0.003343160412
3610	1	0.003342330455
3611	1	0.003341714768
3612	1	0.003340134707
3613	1	0.00333701934
3614	1	0.00333608236
3615	1	0.003335029298
3616	1	0.003334460379
3617	1	0.003334282251
3618	1	0.003332382245
3619	1	0.003331515246
3620	1	0.003330717374
3621	1	0.003329515111
3622	1	0.003329160014
3623	1	0.003328175205
3624	1	0.003327674062
3625	1	0.003326839786
3626	1	0.003325596963
3627	1	0.003324857655
3628	1	0.003323596132
3629	1	0.003322647369
3630	1	0.00332211437
3631	1	0.003320925163
3632	1	0.003319870599
3633	1	0.00331918004
3634	1	0.003318209062
3635	1	0.003316924417
3636	1	0.003315643969
3637	1	0.00331485441
3638	1	0.003313560228
3639	1	0.003312195141
3640	1	0.003311579855
3641	1	0.003310519464
3642	1	0.003309698011
3643	1	0.003308353512
3644	1	0.003307880076
3645	1	0.003306965634
3646	1	0.003305922611
3647	1	0.003303884706
3648	1	0.003302863362
3649	1	0.003302088934
3650	1	0.003301803243
3651	1	0.003300476945
3652	1	0.003299861695
3653	1	0.00329920192
3654	1	0.003298361033
3655	1	0.003297801562
3656	1	0.00329668898
3657	1	0.003295872607
3658	1	0.003294292348
3659	1	0.003294112292
3660	1	0.003293319332
3661	1	0.0032924836
3662	1	0.003291545759
3663	1	0.003290789458
3664	1	0.003290446627
3665	1	0.003289795245
3666	1	0.003288731872
3667	1	0.003288095324
3668	1	0.003286937961
3669	1	0.003286029896
3670	1	0.003285094982
3671	1	0.003284022699
3672	1	0.003282988049
3673	1	0.003281738801
3674	1	0.003281149873
3675	1	0.003280197461
3676	1	0.003279403451
3677	1	0.003278317441
3678	1	0.003277653345
3679	1	0.003276530019
3680	1	0.003274945688
3681	1	0.003272646624
3682	1	0.003271446595
3683	1	0.003270399616
3684	1	0.00326971142
3685	1	0.003268155874
3686	1	0.003267552529
3687	1	0.003266812843
3688	1	0.003265799839
3689	1	0.003264440685
3690	1	0.003263798896
3691	1	0.003262922638
3692	1	0.00326170426
3693	1	0.003260431477
3694	1	0.003258744089
3695	1	0.003257750921
3696	1	0.003256603353
3697	1	0.003256459053
3698	1	0.003254200661
3699	1	0.003253414341
3700	1	0.003252753157
3701	1	0.003251505934
3702	1	0.003250447607
3703	1	0.003249830405
3704	1	0.003249105035
3705	1	0.003247068302
3706	1	0.003246242699
3707	1	0.003245256986
3708	1	0.003244094681
3709	1	0.003243139504
3710	1	0.003242170511
3711	1	0.003241099246
3712	1	0.003240257141
3713	1	0.003239725379
3714	1	0.003238703799
3715	1	0.003238227987
3716	1	0.003237353332
3717	1	0.003236070594
3718	1	0.003235348193
3719	1	0.003234334774
3720	1	0.003233230427
3721	1	0.003232121771
3722	1	0.003231689135
3723	1	0.003230855825
3724	1	0.003229541661
3725	1	0.003228061378
3726	1	0.003226796407
3727	1	0.003225389209
3728	1	0.003223941445
3729	1	0.003222253173
3730	1	0.003220756472
3731	1	0.003220255773
3732	1	0.003219930156
3733	1	0.003218594152
3734	1	0.003218521213
3735	1	0.003217780323
3736	1	0.003216953419
3737	1	0.003215838371
3738	1	0.003215020608
3739	1	0.003214235261
3740	1	0.003213621868
3741	1	0.003212555563
3742	1	0.003211291199
3743	1	0.003209530382
3744	1	0.00320852459
3745	1	0.003207348192
3746	1	0.003206346757
3747	1	0.003205649811
3748	1	0.003205564974
3749	1	0.00320470035
3750	1	0.003203644885
3751	1	0.003202350337
3752	1	0.003201129775
3753	1	0.003200336607
3754	1	0.003200083867
3755	1	0.003198863752
3756	1	0.003197764299
3757	1	0.003196567906
3758	1	0.003194820869
3759	1	0.003193607381
3760	1	0.00319239675
3761	1	0.003190863549
3762	1	0.003190177079
3763	1	0.003189600117
3764	1	0.003188612145
3765	1	0.003188129078
3766	1	0.003186830461
3767	1	0.003185999302
3768	1	0.003184699839
3769	1	0.00318414857
3770	1	0.003182713603
3771	1	0.003181064935
3772	1	0.003180254262
3773	1	0.003179298341
3774	1	0.003178254023
3775	1	0.003177380743
3776	1	0.003176907569
3777	1	0.003176351499
3778	1	0.003175763453
3779	1	0.003174204772
3780	1	0.0031730043
3781	1	0.003172118221
3782	1	0.003170568459
3783	1	0.003169203533
3784	1	0.003168035496
3785	1	0.003166713326
3786	1	0.003165620389
3787	1	0.003164840785
3788	1	0.003164093854
3789	1	0.003162579074
3790	1	0.003161583237
3791	1	0.003160961094
3792	1	0.003159324458
3793	1	0.003158153198
3794	1	0.003157294458
3795	1	0.003155818615
3796	1	0.003155220008
3797	1	0.003154734698
3798	1	0.003154186343
3799	1	0.00315327885
3800	1	0.003152365584
3801	1	0.003151830936
3802	1	0.003151660512
3803	1	0.003150322831
3804	1	0.003149335377
3805	1	0.003148693946
3806	1	0.003147605945
3807	1	0.003146304761
3808	1	0.003145921209
3809	1	0.003145452936
3810	1	0.003144497458
3811	1	0.003143206058
3812	1	0.003142277131
3813	1	0.003141715636
3814	1	0.003141406438
3815	1	0.003140148281
3816	1	0.003140027256
3817	1	0.003139305404
3818	1	0.003138357186
3819	1	0.00313766788
3820	1	0.003136891932
3821	1	0.003135811093
3822	1	0.003133643326
3823	1	0.003132766345
3824	1	0.003132040785
3825	1	0.003131284851
3826	1	0.003130754143
3827	1	0.003129904229
3828	1	0.003129557192
3829	1	0.003128286932
3830	1	0.003127478518
3831	1	0.003126397991
3832	1	0.003125536413
3833	1	0.003124354932
3834	1	0.00312335502
3835	1	0.003121321154
3836	1	0.003120035372
3837	1	0.003118783439
3838	1	0.003117716879
3839	1	0.003116563341
3840	1	0.003115686599
3841	1	0.003115226551
3842	1	0.003114525652
3843	1	0.003113727805
3844	1	0.003112470627
3845	1	0.003111703929
3846	1	0.003110705416
3847	1	0.003109766231
3848	1	0.003109544373
3849	1	0.003108204219
3850	1	0.003107607243
3851	1	0.003107329651
3852	1	0.003106843986
3853	1	0.003106440779
3854	1	0.003105630488
3855	1	0.003104493109
3856	1	0.00310366458
3857	1	0.003102431611
3858	1	0.003101638496
3859	1	0.003100767818
3860	1	0.003100046642
3861	1	0.003098870392
3862	1	0.003098246104
3863	1	0.003097741797
3864	1	0.003097012762
3865	1	0.003096606476
3866	1	0.003095126946
3867	1	0.003094763032
3868	1	0.003094057903
3869	1	0.003093212973
3870	1	0.003092496085
3871	1	0.003091739708
3872	1	0.003090892564
3873	1	0.003089753721
3874	1	0.00308851135
3875	1	0.0030877773
3876	1	0.003086113592
3877	1	0.00308519743
3878	1	0.003085071965
3879	1	0.003084597001
3880	1	0.003083588969
3881	1	0.003083113424
3882	1	0.00308239907
3883	1	0.003080936013
3884	1	0.003079738849
3885	1	0.003079137416
3886	1	0.003078525841
3887	1	0.003077610912
3888	1	0.003076693461
3889	1	0.003076095758
3890	1	0.003075636345
3891	1	0.003074510987
3892	1	0.003074510653
3893	1	0.003074159609
3894	1	0.003073453918
3895	1	0.003072875323
3896	1	0.003072095451
3897	1	0.003071482406
3898	1	0.003070999393
3899	1	0.003070147554
3900	1	0.003069640301
3901	1	0.00306895015
3902	1	0.003068478423
3903	1	0.003067577165
3904	1	0.003066680635
3905	1	0.003064928818
3906	1	0.003064006758
3907	1	0.003063428421
3908	1	0.003062979939
3909	1	0.00306297914
3910	1	0.003062337073
3911	1	0.003060716923
3912	1	0.003060280717
3913	1	0.003059049605
3914	1	0.003057764997
3915	1	0.003057356944
3916	1	0.003056066664
3917	1	0.00305574251
3918	1	0.003055102795
3919	1	0.003054618448
3920	1	0.003053431615
3921	1	0.003052269857
3922	1	0.003051401399
3923	1	0.003050409279
3924	1	0.003049181273
3925	1	0.003049180616
3926	1	0.003048602923
3927	1	0.003048220099
3928	1	0.003047977887
3929	1	0.003046892643
3930	1	0.003046192895
3931	1	0.003045485164
3932	1	0.00304438849
3933	1	0.003043674874
3934	1	0.003043350246
3935	1	0.003042847288
3936	1	0.00304223145
3937	1	0.003041614796
3938	1	0.003040930718
3939	1	0.00304003639
3940	1	0.003039452301
3941	1	0.003038476231
3942	1	0.003037658411
3943	1	0.003036863453
3944	1	0.003035938711
3945	1	0.003034798617
3946	1	0.003034468263
3947	1	0.003033721158
3948	1	0.003032560886
3949	1	0.003031497592
3950	1	0.003029812466
3951	1	0.003029811017
3952	1	0.003028229716
3953	1	0.003027887822
3954	1	0.003026665501
3955	1	0.003025975109
3956	1	0.003024968614
3957	1	0.003024172958
3958	1	0.003023157446
3959	1	0.003022841125
3960	1	0.003021380403
3961	1	0.003020008345
3962	1	0.00301961166
3963	1	0.003019442378
3964	1	0.003018337289
3965	1	0.003017773408
3966	1	0.003016427585
3967	1	0.003014594851
3968	1	0.003013701585
3969	1	0.003012925593
3970	1	0.003012109019
3971	1	0.003011677507
3972	1	0.003010445165
3973	1	0.003009474703
3974	1	0.003008879511
3975	1	0.003007465984
3976	1	0.003006524593
3977	1	0.003005667276
3978	1	0.003005020238
3979	1	0.003004096976
3980	1	0.003003553081
3981	1	0.003002532653
3982	1	0.003001129582
3983	1	0.003000382289
3984	1	0.002999731789
3985	1	0.002998265956
3986	1	0.002997483509
3987	1	0.002996360551
3988	1	0.002995610415
3989	1	0.002995065835
3990	1	0.002993503008
3991	1	0.002992554915
3992	1	0.002992067003
3993	1	0.00299100763
3994	1	0.002990361792
3995	1	0.002989830251
3996	1	0.00298877947
3997	1	0.002987455816
3998	1	0.002987063271
3999	1	0.002986424285
4000	1	0.002985467556
4001	1	0.002984501986
4002	1	0.002983813605
4003	1	0.002982993132
4004	1	0.002982273519
4005	1	0.002981171401
4006	1	0.002979912302
4007	1	0.002978251581
4008	1	0.002977074448
4009	1	0.002976358291
4010	1	0.00297566151
4011	1	0.002975060065
4012	1	0.002974334926
4013	1	0.002973213374
4014	1	0.002972720795
4015	1	0.002972276769
4016	1	0.002971485491
4017	1	0.002970879753
4018	1	0.00296921946
4019	1	0.00296854026
4020	1	0.002967715701
4021	1	0.002967231665
4022	1	0.002966889256
4023	1	0.002966077721
4024	1	0.002965676948
4025	1	0.002964885475
4026	1	0.0029639963
4027	1	0.002962822908
4028	1	0.002961943981
4029	1	0.002961307261
4030	1	0.00296039446
4031	1	0.002960033541
4032	1	0.002959263336
4033	1	0.002958829663
4034	1	0.002958330331
4035	1	0.002957111448
4036	1	0.002956378314
4037	1	0.002954946999
4038	1	0.00295390394
4039	1	0.002953198981
4040	1	0.002952717311
4041	1	0.002952105108
4042	1	0.002951081715
4043	1	0.002950232616
4044	1	0.002949364696
4045	1	0.00294858766
4046	1	0.002947914808
4047	1	0.002946689589
4048	1	0.002946464587
4049	1	0.002946372298
4050	1	0.002944795476
4051	1	0.0029442084
4052	1	0.00294349536
4053	1	0.002943074608
4054	1	0.002942128577
4055	1	0.002941076803
4056	1	0.002940183535
4057	1	0.002939496946
4058	1	0.002938239687
4059	1	0.002937472301
4060	1	0.002937318228
4061	1	0.002936720987
4062	1	0.002936719716
4063	1	0.002935816135
4064	1	0.002934311012
4065	1	0.002933075587
4066	1	0.002933073763
4067	1	0.002932292644
4068	1	0.002932291173
4069	1	0.002931575354
4070	1	0.002930849749
4071	1	0.002930203552
4072	1	0.002929621121
4073	1	0.00292819631
4074	1	0.00292721601
4075	1	0.002926737805
4076	1	0.002926195938
4077	1	0.002925563105
4078	1	0.002925526743
4079	1	0.002924900821
4080	1	0.002924293881
4081	1	0.002923442023
4082	1	0.002922448997
4083	1	0.002921407552
4084	1	0.002920548138
4085	1	0.002919347885
4086	1	0.002918353874
4087	1	0.002917684498
4088	1	0.002916987249
4089	1	0.002916059361
4090	1	0.002915190639
4091	1	0.002914715361
4092	1	0.002913792211
4093	1	0.002912818401
4094	1	0.002911954784
4095	1	0.002911414509
4096	1	0.002910177718
4097	1	0.002909321052
4098	1	0.002908773667
4099	1	0.002907758217
4100	1	0.002906990631
4101	1	0.002905778264
4102	1	0.002905142127
4103	1	0.002904817526
4104	1	0.002903826258
4105	1	0.002903375099
4106	1	0.00290241172
4107	1	0.002901765151
4108	1	0.002900703645
4109	1	0.002900139052
4110	1	0.002898698154
4111	1	0.002897436929
4112	1	0.002896242231
4113	1	0.00289533484
4114	1	0.002894211786
4115	1	0.002893018418
4116	1	0.00289225978
4117	1	0.002892157483
4118	1	0.002891372155
4119	1	0.002890394647
4120	1	0.002889400444
4121	1	0.002888830222
4122	1	0.002887501838
4123	1	0.00288701029
4124	1	0.002886443743
4125	1	0.002885865651
4126	1	0.002885128022
4127	1	0.002884455703
4128	1	0.002882960989
4129	1	0.00288165946
4130	1	0.002880907745
4131	1	0.002879922912
4132	1	0.00287913874
4133	1	0.002878414147
4134	1	0.002877834383
4135	1	0.00287674745
4136	1	0.002876215166
4137	1	0.002875877906
4138	1	0.002874752707
4139	1	0.002874148012
4140	1	0.002873643313
4141	1	0.002872652124
4142	1	0.002872121367
4143	1	0.002871420433
4144	1	0.002870819955
4145	1	0.002869897482
4146	1	0.002868782334
4147	1	0.002867740951
4148	1	0.002867131007
4149	1	0.002865911968
4150	1	0.002865221948
4151	1	0.002864594292
4152	1	0.002863794709
4153	1	0.002862625953
4154	1	0.002862392824
4155	1	0.002861514888
4156	1	0.002861346425
4157	1	0.002860491854
4158	1	0.002859845442
4159	1	0.002859269197
4160	1	0.002858890864
4161	1	0.002858219004
4162	1	0.002857329505
4163	1	0.002856656665
4164	1	0.002856049826
4165	1	0.002855400217
4166	1	0.002854645913
4167	1	0.002854263574
4168	1	0.002854036916
4169	1	0.002852854296
4170	1	0.002852025012
4171	1	0.002851316348
4172	1	0.0028504541
4173	1	0.00284948915
4174	1	0.002849079853
4175	1	0.002848313011
4176	1	0.002847366738
4177	1	0.002846564355
4178	1	0.002845848656
4179	1	0.002844808433
4180	1	0.00284442115
4181	1	0.002843804032
4182	1	0.002842980709
4183	1	0.002842409075
4184	1	0.002841763892
4185	1	0.002841019166
4186	1	0.002840098271
4187	1	0.002839058249
4188	1	0.002839057691
4189	1	0.002838476662
4190	1	0.002837808175
4191	1	0.002837093053
4192	1	0.002836342032
4193	1	0.002835747269
4194	1	0.002835245193
4195	1	0.002834305882
4196	1	0.002833808943
4197	1	0.002833650953
4198	1	0.002833032536
4199	1	0.002832469876
4200	1	0.002831657457
4201	1	0.00283137669
4202	1	0.002830399103
4203	1	0.002829745161
4204	1	0.002828631201
4205	1	0.002827516667
4206	1	0.002826721357
4207	1	0.002825773348
4208	1	0.002824903948
4209	1	0.002824903847
4210	1	0.002823833943
4211	1	0.002822336377
4212	1	0.002821534321
4213	1	0.002820303119
4214	1	0.002818803463
4215	1	0.002817155698
4216	1	0.002815925608
4217	1	0.002815228515
4218	1	0.002814360343
4219	1	0.002813388716
4220	1	0.002812753452
4221	1	0.002812249288
4222	1	0.002811861419
4223	1	0.002811663741
4224	1	0.002810796719
4225	1	0.002810259623
4226	1	0.002809660097
4227	1	0.002809265329
4228	1	0.002808565934
4229	1	0.002807805362
4230	1	0.002806473959
4231	1	0.002805906986
4232	1	0.002804833451
4233	1	0.002804065318
4234	1	0.002803486165
4235	1	0.002802958343
4236	1	0.002801377849
4237	1	0.002800724476
4238	1	0.00279999666
4239	1	0.00279945752
4240	1	0.002798410679
4241	1	0.002797349918
4242	1	0.002796807953
4243	1	0.002796155689
4244	1	0.002795663198
4245	1	0.002795116516
4246	1	0.002794492188
4247	1	0.002793289036
4248	1	0.00279258328
4249	1	0.002792105698
4250	1	0.002790477942
4251	1	0.002789367744
4252	1	0.002788961726
4253	1	0.002788273935
4254	1	0.002787158596
4255	1	0.002786339604
4256	1	0.00278535076
4257	1	0.002784642601
4258	1	0.002784134369
4259	1	0.00278299181
4260	1	0.002782124364
4261	1	0.00278160226
4262	1	0.002780738392
4263	1	0.002779937515
4264	1	0.00277986141
4265	1	0.002778959341
4266	1	0.002778443366
4267	1	0.00277709174
4268	1	0.002776428043
4269	1	0.002775860163
4270	1	0.002775315357
4271	1	0.002774897086
4272	1	0.002774301261
4273	1	0.002773638738
4274	1	0.002773638434
4275	1	0.002772833744
4276	1	0.002772099188
4277	1	0.002771415152
4278	1	0.002770518214
4279	1	0.002769826327
4280	1	0.002769064294
4281	1	0.00276843953
4282	1	0.002767890167
4283	1	0.002766995338
4284	1	0.002766309347
4285	1	0.00276592623
4286	1	0.002765235845
4287	1	0.00276463588
4288	1	0.002763514731
4289	1	0.002762729877
4290	1	0.002762408194
4291	1	0.002761698098
4292	1	0.002760894543
4293	1	0.002759919042
4294	1	0.002759284128
4295	1	0.002758403851
4296	1	0.002757482572
4297	1	0.002756815
4298	1	0.002755929589
4299	1	0.002755095547
4300	1	0.00275417413
4301	1	0.002753048374
4302	1	0.002752209946
4303	1	0.002751652684
4304	1	0.002750848666
4305	1	0.002749730959
4306	1	0.002748645837
4307	1	0.002748140035
4308	1	0.002747534808
4309	1	0.002746575706
4310	1	0.002745783829
4311	1	0.002745068471
4312	1	0.00274432255
4313	1	0.002743541835
4314	1	0.002743236851
4315	1	0.002742067565
4316	1	0.002741538564
4317	1	0.002740625762
4318	1	0.002740155678
4319	1	0.002739755684
4320	1	0.002739385074
4321	1	0.002738650835
4322	1	0.002738228097
4323	1	0.00273771405
4324	1	0.002736924396
4325	1	0.002736369196
4326	1	0.002736048777
4327	1	0.00273493067
4328	1	0.002733981952
4329	1	0.002733099238
4330	1	0.002732680368
4331	1	0.00273202994
4332	1	0.002731379133
4333	1	0.002730693148
4334	1	0.002730230364
4335	1	0.002729751185
4336	1	0.002728921601
4337	1	0.002728095493
4338	1	0.002727282169
4339	1	0.002726715846
4340	1	0.002726146852
4341	1	0.002725213124
4342	1	0.002724421558
4343	1	0.002724085127
4344	1	0.002723825143
4345	1	0.002723422801
4346	1	0.002722483021
4347	1	0.002722023423
4348	1	0.002721398796
4349	1	0.00272032034
4350	1	0.002719664287
4351	1	0.002718787506
4352	1	0.002718122196
4353	1	0.002717766309
4354	1	0.002717304729
4355	1	0.002716778625
4356	1	0.002716368526
4357	1	0.002715761178
4358	1	0.002714712527
4359	1	0.002714145888
4360	1	0.002713340181
4361	1	0.002712208468
4362	1	0.002711245141
4363	1	0.002710734847
4364	1	0.002710111476
4365	1	0.002709625471
4366	1	0.002708796391
4367	1	0.002708051583
4368	1	0.002707117289
4369	1	0.002706914662
4370	1	0.002706209432
4371	1	0.00270572898
4372	1	0.002704970377
4373	1	0.00270488817
4374	1	0.002704276559
4375	1	0.00270285162
4376	1	0.002701329206
4377	1	0.002700416636
4378	1	0.002700416517
4379	1	0.002699602756
4380	1	0.002698853365
4381	1	0.002698393778
4382	1	0.002697955062
4383	1	0.002697363585
4384	1	0.002696441049
4385	1	0.002695524518
4386	1	0.002694938752
4387	1	0.002694474627
4388	1	0.002693374659
4389	1	0.002693008799
4390	1	0.002692270112
4391	1	0.002691426694
4392	1	0.002690733831
4393	1	0.002689589499
4394	1	0.002688713558
4395	1	0.002688625041
4396	1	0.002687681686
4397	1	0.002686883518
4398	1	0.002686364579
4399	1	0.002685463695
4400	1	0.002684475421
4401	1	0.00268418739
4402	1	0.002683429054
4403	1	0.002682414731
4404	1	0.00268201668
4405	1	0.002681006733
4406	1	0.002680394237
4407	1	0.002679888375
4408	1	0.002679278254
4409	1	0.002678869601
4410	1	0.002678351026
4411	1	0.002677565627
4412	1	0.002676791975
4413	1	0.002676339918
4414	1	0.002675895364
4415	1	0.002675312251
4416	1	0.002674722565
4417	1	0.002673938568
4418	1	0.002673519712
4419	1	0.002672871506
4420	1	0.002672284365
4421	1	0.002671782452
4422	1	0.002671432012
4423	1	0.002670562253
4424	1	0.002669533806
4425	1	0.002668410282
4426	1	0.002667819997
4427	1	0.002666293259
4428	1	0.002665687264
4429	1	0.002664504196
4430	1	0.002663862275
4431	1	0.002662949891
4432	1	0.002662550727
4433	1	0.002662158378
4434	1	0.002661542143
4435	1	0.002660852969
4436	1	0.002660191294
4437	1	0.00265977752
4438	1	0.002658762906
4439	1	0.002658463454
4440	1	0.002657211153
4441	1	0.002657179511
4442	1	0.002656770373
4443	1	0.00265589654
4444	1	0.002655267235
4445	1	0.002654743237
4446	1	0.002653918293
4447	1	0.002653918288
4448	1	0.002653381904
4449	1	0.002652646632
4450	1	0.002651492513
4451	1	0.002651492503
4452	1	0.002651365136
4453	1	0.002650898099
4454	1	0.002650550354
4455	1	0.002650054156
4456	1	0.002649547283
4457	1	0.002649025317
4458	1	0.002648498504
4459	1	0.002647924695
4460	1	0.002647389711
4461	1	0.002646635359
4462	1	0.002645769584
4463	1	0.002645717481
4464	1	0.00264496878
4465	1	0.002644427893
4466	1	0.002643461285
4467	1	0.002642703222
4468	1	0.002642088825
4469	1	0.002641460581
4470	1	0.002640994411
4471	1	0.002640257208
4472	1	0.002639763776
4473	1	0.002638848732
4474	1	0.002638460495
4475	1	0.002638065856
4476	1	0.002637450786
4477	1	0.002637016894
4478	1	0.00263615914
4479	1	0.002635539188
4480	1	0.002634580207
4481	1	0.002634013763
4482	1	0.002633382539
4483	1	0.002632646986
4484	1	0.002631796771
4485	1	0.002631369258
4486	1	0.002630711711
4487	1	0.002629960273
4488	1	0.002629596649
4489	1	0.002628710508
4490	1	0.002628274859
4491	1	0.002627319113
4492	1	0.002627319113
4493	1	0.00262679293
4494	1	0.002625924519
4495	1	0.002625496126
4496	1	0.002624480774
4497	1	0.002623928956
4498	1	0.002623393901
4499	1	0.002622798515
4500	1	0.002622175029
4501	1	0.002621547368
4502	1	0.002620595904
4503	1	0.002619810201
4504	1	0.002618977793
4505	1	0.002618268176
4506	1	0.002617569345
4507	1	0.002617348394
4508	1	0.002616769903
4509	1	0.002615998593
4510	1	0.002614694506
4511	1	0.002614350501
4512	1	0.002614350488
4513	1	0.002613650337
4514	1	0.002613414612
4515	1	0.002612418666
4516	1	0.002612418665
4517	1	0.002611470474
4518	1	0.002611298069
4519	1	0.002610799734
4520	1	0.002609922321
4521	1	0.002608971464
4522	1	0.002608495795
4523	1	0.002607965055
4524	1	0.002607572492
4525	1	0.002606918308
4526	1	0.002606635346
4527	1	0.002606190875
4528	1	0.002605994055
4529	1	0.002605403688
4530	1	0.002604498549
4531	1	0.002603715473
4532	1	0.00260346402
4533	1	0.002603196154
4534	1	0.00260242562
4535	1	0.002602153974
4536	1	0.002601973224
4537	1	0.002601413604
4538	1	0.002600699812
4539	1	0.002600072405
4540	1	0.00259957857
4541	1	0.002599135682
4542	1	0.002598572729
4543	1	0.002598074396
4544	1	0.002597734281
4545	1	0.002597223932
4546	1	0.00259673893
4547	1	0.002595890103
4548	1	0.002595187684
4549	1	0.002594684301
4550	1	0.002593969914
4551	1	0.002593565811
4552	1	0.002593006552
4553	1	0.002592540128
4554	1	0.002591839672
4555	1	0.002591171436
4556	1	0.002590947319
4557	1	0.002589729692
4558	1	0.00258934641
4559	1	0.00258839294
4560	1	0.002587921552
4561	1	0.002587088845
4562	1	0.002586193044
4563	1	0.00258599674
4564	1	0.002585500508
4565	1	0.002584620275
4566	1	0.002583816487
4567	1	0.002583154446
4568	1	0.00258299327
4569	1	0.002582154926
4570	1	0.002581527092
4571	1	0.002581095862
4572	1	0.002580038507
4573	1	0.002579092184
4574	1	0.002578682959
4575	1	0.002578036736
4576	1	0.00257734067
4577	1	0.002576258039
4578	1	0.002575828104
4579	1	0.002575046853
4580	1	0.002574750245
4581	1	0.002573879165
4582	1	0.002572870369
4583	1	0.00257230923
4584	1	0.002572126672
4585	1	0.002571552173
4586	1	0.002570434933
4587	1	0.002569531706
4588	1	0.002568722757
4589	1	0.002568142339
4590	1	0.002567266677
4591	1	0.002566791057
4592	1	0.002566157163
4593	1	0.00256542012
4594	1	0.002564693929
4595	1	0.002564299117
4596	1	0.002563621816
4597	1	0.002563266163
4598	1	0.002562587171
4599	1	0.002561534657
4600	1	0.002560939104
4601	1	0.002560327842
4602	1	0.002559398741
4603	1	0.002558908001
4604	1	0.002558651144
4605	1	0.002558453319
4606	1	0.002557625207
4607	1	0.002557001073
4608	1	0.002556398118
4609	1	0.002555943424
4610	1	0.002555504827
4611	1	0.002554972879
4612	1	0.002554585478
4613	1	0.002553923122
4614	1	0.002552436321
4615	1	0.002552157298
4616	1	0.002551526326
4617	1	0.002550863773
4618	1	0.002550043124
4619	1	0.002549369411
4620	1	0.002548290766
4621	1	0.0025475779
4622	1	0.002547266029
4623	1	0.002546713524
4624	1	0.002546020766
4625	1	0.002545381547
4626	1	0.00254476498
4627	1	0.002544471521
4628	1	0.002544104807
4629	1	0.002543100964
4630	1	0.002542507324
4631	1	0.002541806952
4632	1	0.002541310734
4633	1	0.002540197921
4634	1	0.002539828477
4635	1	0.002539030878
4636	1	0.002538479398
4637	1	0.00253707339
4638	1	0.002536685819
4639	1	0.002535802873
4640	1	0.002535432529
4641	1	0.002535065666
4642	1	0.002534360863
4643	1	0.002534360856
4644	1	0.002534000593
4645	1	0.002533263155
4646	1	0.002532681407
4647	1	0.002532109553
4648	1	0.002531436365
4649	1	0.002530783654
4650	1	0.002530093642
4651	1	0.002529273683
4652	1	0.002528638966
4653	1	0.002527772447
4654	1	0.002526761569
4655	1	0.00252589838
4656	1	0.002524840529
4657	1	0.002524214507
4658	1	0.00252377833
4659	1	0.0025231263
4660	1	0.002522467775
4661	1	0.002522103169
4662	1	0.002521959747
4663	1	0.002521369337
4664	1	0.002520826175
4665	1	0.002520464719
4666	1	0.002519769716
4667	1	0.00251908875
4668	1	0.002518581858
4669	1	0.002517856851
4670	1	0.002516688695
4671	1	0.002516176379
4672	1	0.002515826815
4673	1	0.002515043397
4674	1	0.002514396557
4675	1	0.002514395953
